transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue
6655,1592,Stephanie Buchanan,110,64281.60052049447,microwave,home appliances,online,Chennai,2025-10-21,3,NetBanking,0.15,Ste****,XXXXXX2868,successful,192844.80156148341
6656,1425,Daniel Ortiz,108,15000.0,mixer grinder,home appliances,offline,Hyderabad,2025-06-29,3,NetBanking,0.05,Dan****,XXXXXX4817,successful,45000.0
6657,1710,Dale Black,102,70000.0,phone,electronics,offline,Chennai,2025-12-28,5,NetBanking,0.4,Dal****,XXXXXX5080,successful,350000.0
6658,1684,Leslie Cole,104,8000.0,shoes,CLOTH,offline,Bangalore,2025-08-30,2,NetBanking,0.4,Les****,XXXXXX4177,successful,16000.0
6659,1836,Valerie Hayes,109,65000.0,refrigerator,home appliances,online,Chennai,2025-05-18,3,Card,0.05,Val****,XXXXXX8769,successful,195000.0
6660,1943,Dana Adkins,103,1300.0,shirt,clothing,offline,Delhi,2025-04-23,5,UPI,0.4,Dan****,XXXXXX4410,successful,6500.0
6661,1832,Crystal Mays,103,1300.0,shirt,clothing,online,Hyderabad,2026-03-29,3,Card,0.35,Cry****,XXXXXX3499,successful,3900.0
6662,1711,Neil Farley,109,65000.0,refrigerator,home appliances,offline,Mumbai,2025-05-09,4,UPI,0.05,Nei****,XXXXXX9283,successful,260000.0
6663,1232,Tracy Santana,105,45000.0,tv,electronics,online,Delhi,2026-01-10,4,NetBanking,0.1,Tra****,XXXXXX0816,successful,180000.0
6664,1004,Sean Davis,106,80000.0,sofa,FURN,offline,Mumbai,2025-09-13,5,Cash,0.05,Sea****,XXXXXX6489,successful,400000.0
6665,1300,Victor Anthony,107,50000.0,dining table,Furniture,offline,Mumbai,2025-08-24,3,Card,0.25,Vic****,XXXXXX0491,successful,150000.0
6667,1803,Sandra Nunez,104,64281.60052049447,shoes,CLOTH,offline,Chennai,2025-12-26,4,UPI,0.4,San****,XXXXXX2944,successful,257126.40208197787
6668,1133,Jesse Rowe,105,45000.0,tv,ELEC,offline,Hyderabad,2025-09-29,5,Card,0.15,Jes****,XXXXXX7090,successful,225000.0
6669,2000,Gary Morton,108,15000.0,mixer grinder,Home Appliances,offline,Chennai,2025-12-29,2,Cash,0.3,Gar****,XXXXXX6969,successful,30000.0
6670,1656,Brandon Powell,109,64281.60052049447,refrigerator,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.4,Bra****,XXXXXX6606,successful,321408.0026024723
6671,1697,Wanda Boyd,109,65000.0,refrigerator,HOME,offline,Bangalore,2026-04-16,3,Cash,0.3,Wan****,XXXXXX8002,successful,195000.0
6672,1450,James Hayes,103,1300.0,shirt,Clothing,online,Chennai,2025-05-30,2,Card,0.2,Jam****,XXXXXX7832,successful,2600.0
6673,1822,Lori Jackson,106,80000.0,sofa,Furniture,offline,Bangalore,2025-05-18,4,UPI,0.15,Lor****,XXXXXX6250,successful,320000.0
6674,1225,James Johnson,102,64281.60052049447,phone,ELEC,offline,Bangalore,2025-04-27,4,UPI,0.05,Jam****,XXXXXX6636,successful,257126.40208197787
6675,1542,Julie Newton,102,70000.0,phone,Electronics,online,Mumbai,2026-02-01,4,Cash,0.15,Jul****,XXXXXX2670,successful,280000.0
6676,1565,Mark Johnson,110,64281.60052049447,microwave,home appliances,online,Mumbai,2025-01-05,4,NetBanking,0.15,Mar****,XXXXXX4033,successful,257126.40208197787
6677,1461,Michael Cook,108,15000.0,mixer grinder,home appliances,online,Delhi,2026-02-14,2,Card,0.05,Mic****,XXXXXX4503,successful,30000.0
6678,1094,Kathleen Davis,103,1300.0,shirt,Clothing,online,Delhi,2025-09-28,3,Card,0.35,Kat****,XXXXXX3077,successful,3900.0
6679,1809,David Nelson,105,45000.0,tv,ELEC,online,Delhi,2026-02-09,3,UPI,0.25,Dav****,XXXXXX2653,successful,135000.0
6680,1214,Leonard Horton,108,15000.0,mixer grinder,Home Appliances,offline,Delhi,2025-05-10,4,UPI,0.1,Leo****,XXXXXX6228,successful,60000.0
6681,1090,Richard Walker,103,1300.0,shirt,CLOTH,offline,Chennai,2025-09-11,1,Cash,0.2,Ric****,XXXXXX1158,successful,1300.0
6682,1952,Angela Smith,102,70000.0,phone,electronics,online,Chennai,2025-08-31,4,NetBanking,0.25,Ang****,XXXXXX3977,successful,280000.0
6683,1198,Christopher Villa,108,15000.0,mixer grinder,home appliances,offline,Delhi,2025-06-24,3,NetBanking,0.15,Chr****,XXXXXX5574,successful,45000.0
6684,1360,Rachel Davis,101,250000.0,laptop,ELEC,offline,Delhi,2026-06-02,3,UPI,0.4,Rac****,XXXXXX1793,successful,750000.0
6685,1027,Joseph Hunt,108,64281.60052049447,mixer grinder,HOME,offline,Mumbai,2026-04-05,1,UPI,0.25,Jos****,XXXXXX1216,successful,64281.60052049447
6686,1363,Seth Everett,101,250000.0,laptop,ELEC,online,Mumbai,2025-10-31,1,Cash,0.4,Set****,XXXXXX3839,successful,250000.0
6687,1327,Samuel Leonard,101,250000.0,laptop,electronics,online,Delhi,2025-06-04,4,NetBanking,0.4,Sam****,XXXXXX2372,successful,1000000.0
6688,1572,Linda Cummings,102,70000.0,phone,Electronics,offline,Hyderabad,2025-05-12,5,Card,0.35,Lin****,XXXXXX3694,successful,350000.0
6689,1908,Nicole James,108,15000.0,mixer grinder,home appliances,offline,Hyderabad,2025-09-30,2,Cash,0.2,Nic****,XXXXXX0172,successful,30000.0
6690,1518,Janet Norman,108,15000.0,mixer grinder,home appliances,online,Hyderabad,2026-03-21,5,Cash,0.4,Jan****,XXXXXX4439,successful,75000.0
6691,1759,Tamara Carter,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2025-09-30,5,Card,0.35,Tam****,XXXXXX8655,successful,325000.0
6692,1038,Elizabeth Rivas,107,50000.0,dining table,FURN,online,Hyderabad,2025-12-30,3,NetBanking,0.25,Eli****,XXXXXX4630,successful,150000.0
6693,1631,Vincent Riley,104,8000.0,shoes,CLOTH,online,Delhi,2026-03-01,1,NetBanking,0.2,Vin****,XXXXXX8730,successful,8000.0
6694,1153,Thomas Sanchez,102,70000.0,phone,electronics,online,Mumbai,2025-07-28,1,UPI,0.2,Tho****,XXXXXX2082,successful,70000.0
6695,1151,Dennis Johnston,107,50000.0,dining table,furniture,offline,Mumbai,2025-09-09,4,UPI,0.4,Den****,XXXXXX1563,successful,200000.0
6696,1564,Adriana English,107,50000.0,dining table,furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,Adr****,XXXXXX1164,successful,150000.0
6696,1564,Adriana English,107,50000.0,dining table,furniture,offline,Mumbai,2026-03-31,3,NetBanking,0.35,Adr****,XXXXXX1164,failed,150000.0
6697,1263,Morgan Daniel,105,45000.0,tv,Electronics,offline,Chennai,2026-04-07,4,Card,0.25,Mor****,XXXXXX9648,successful,180000.0
6698,1166,Daniel Mclaughlin,103,1300.0,shirt,Clothing,online,Chennai,2025-12-13,4,Card,0.35,Dan****,XXXXXX6092,successful,5200.0
6699,1334,Johnathan Pruitt,108,15000.0,mixer grinder,home appliances,online,Delhi,2025-05-27,2,NetBanking,0.35,Joh****,XXXXXX5878,successful,30000.0
6700,1341,Paul Hobbs,101,250000.0,laptop,ELEC,offline,Mumbai,2025-08-25,4,Cash,0.15,Pau****,XXXXXX7749,successful,1000000.0
6701,1476,Jessica Wilson,108,15000.0,mixer grinder,home appliances,online,Chennai,2025-10-16,5,UPI,0.2,Jes****,XXXXXX0337,successful,75000.0
6702,1379,Anthony Howard,106,80000.0,sofa,FURN,online,Delhi,2025-11-11,1,Card,0.05,Ant****,XXXXXX8333,successful,80000.0
6703,1009,Stephanie Roy,103,64281.60052049447,shirt,Clothing,offline,Hyderabad,2025-07-27,2,NetBanking,0.3,Ste****,XXXXXX8984,successful,128563.20104098893
6704,1779,Vanessa Maxwell,105,45000.0,tv,ELEC,online,Bangalore,2025-06-03,2,Cash,0.2,Van****,XXXXXX9267,successful,90000.0
6705,1046,Stephanie Bell,102,64281.60052049447,phone,Electronics,online,Mumbai,2026-01-25,2,Cash,0.05,Ste****,XXXXXX0042,successful,128563.20104098893
6706,1363,Seth Everett,110,45000.0,microwave,HOME,offline,Mumbai,2025-08-12,2,Card,0.4,Set****,XXXXXX3839,successful,90000.0
6707,1692,Lisa Owens,104,8000.0,shoes,CLOTH,online,Delhi,2026-12-02,5,NetBanking,0.2,Lis****,XXXXXX9025,successful,40000.0
6708,1839,Ryan Wilkinson,104,8000.0,shoes,CLOTH,online,Hyderabad,2025-07-30,4,UPI,0.4,Rya****,XXXXXX0045,successful,32000.0
6709,1840,Kelly Chang,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2026-01-11,1,Card,0.05,Kel****,XXXXXX0724,successful,65000.0
6710,1993,Samantha Lambert,110,45000.0,microwave,home appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,Sam****,XXXXXX3094,successful,90000.0
6710,1993,Samantha Lambert,110,45000.0,microwave,home appliances,offline,Bangalore,2026-03-25,2,UPI,0.1,Sam****,XXXXXX3094,failed,90000.0
6711,1434,Ryan Vaughn,110,45000.0,microwave,Home Appliances,offline,Chennai,2025-05-26,4,Card,0.25,Rya****,XXXXXX3850,successful,180000.0
6712,1834,David Thomas,106,64281.60052049447,sofa,FURN,online,Mumbai,2026-01-01,3,Card,0.4,Dav****,XXXXXX5827,successful,192844.80156148341
6713,1088,Duane Smith,108,64281.60052049447,mixer grinder,Home Appliances,online,Bangalore,2025-12-06,3,UPI,0.2,Dua****,XXXXXX5068,successful,192844.80156148341
6714,1416,Lance Lindsey,110,45000.0,microwave,HOME,offline,Delhi,2026-10-03,1,NetBanking,0.1,Lan****,XXXXXX4159,successful,45000.0
6715,1598,Randall Kennedy,101,250000.0,laptop,ELEC,online,Delhi,2025-05-09,3,Cash,0.05,Ran****,XXXXXX3186,successful,750000.0
6716,1590,Karen Anderson,104,8000.0,shoes,Clothing,online,Hyderabad,2025-04-28,5,NetBanking,0.35,Kar****,XXXXXX5095,successful,40000.0
6717,1376,Mark Clark,101,250000.0,laptop,ELEC,offline,Delhi,2025-06-05,2,Cash,0.35,Mar****,XXXXXX8859,successful,500000.0
6718,1442,Donna Jackson,106,64281.60052049447,sofa,furniture,offline,Bangalore,2025-08-07,5,UPI,0.35,Don****,XXXXXX5285,successful,321408.0026024723
6719,1907,Teresa Schwartz,106,80000.0,sofa,furniture,online,Chennai,2025-11-05,2,UPI,0.15,Ter****,XXXXXX6941,successful,160000.0
6720,1662,Matthew Brown,102,70000.0,phone,ELEC,online,Mumbai,2025-12-28,3,UPI,0.35,Mat****,XXXXXX1709,successful,210000.0
6720,1662,Matthew Brown,102,70000.0,phone,ELEC,online,Mumbai,2025-12-28,3,UPI,0.35,Mat****,XXXXXX1709,failed,210000.0
6721,1163,Adriana Saunders,101,64281.60052049447,laptop,Electronics,offline,Mumbai,2026-03-20,2,Cash,0.15,Adr****,XXXXXX8902,successful,128563.20104098893
6722,1354,Jordan Donaldson,109,65000.0,refrigerator,HOME,offline,Bangalore,2026-02-17,2,Card,0.3,Jor****,XXXXXX2732,successful,130000.0
6722,1354,Jordan Donaldson,109,65000.0,refrigerator,HOME,offline,Bangalore,2026-02-17,2,Card,0.3,Jor****,XXXXXX2732,failed,130000.0
6723,1843,Alexander Lamb,103,1300.0,shirt,clothing,online,Bangalore,2025-06-17,1,UPI,0.3,Ale****,XXXXXX5210,successful,1300.0
6724,1200,Natalie Peters,108,15000.0,mixer grinder,Home Appliances,offline,Mumbai,2025-09-02,4,Card,0.15,Nat****,XXXXXX4464,successful,60000.0
6725,1587,Dylan Colon,105,45000.0,tv,electronics,offline,Bangalore,2025-11-27,1,UPI,0.35,Dyl****,XXXXXX1882,successful,45000.0
6726,1137,Kelly Jackson,103,1300.0,shirt,clothing,online,Bangalore,2025-10-25,2,NetBanking,0.2,Kel****,XXXXXX5018,successful,2600.0
6727,1769,Jennifer Fisher,101,250000.0,laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,Jen****,XXXXXX4366,successful,1250000.0
6727,1769,Jennifer Fisher,101,250000.0,laptop,Electronics,online,Delhi,2025-08-31,5,Cash,0.15,Jen****,XXXXXX4366,failed,1250000.0
6728,1710,Dale Black,106,80000.0,sofa,FURN,online,Chennai,2025-09-18,3,Cash,0.35,Dal****,XXXXXX5080,successful,240000.0
6729,1128,Autumn Morgan,107,50000.0,dining table,FURN,offline,Chennai,2026-02-14,5,Cash,0.15,Aut****,XXXXXX7806,successful,250000.0
6729,1128,Autumn Morgan,107,50000.0,dining table,FURN,offline,Chennai,2026-02-14,5,Cash,0.15,Aut****,XXXXXX7806,failed,250000.0
6730,1870,Thomas Lambert,105,45000.0,tv,Electronics,online,Hyderabad,2025-10-23,3,Card,0.15,Tho****,XXXXXX3416,successful,135000.0
6731,1731,Miranda Evans,110,45000.0,microwave,home appliances,offline,Bangalore,2025-08-06,5,NetBanking,0.3,Mir****,XXXXXX0140,successful,225000.0
6732,1838,Nicole Evans,110,45000.0,microwave,home appliances,offline,Mumbai,2025-08-22,3,UPI,0.35,Nic****,XXXXXX7583,successful,135000.0
6733,1159,Steven Jackson,101,250000.0,laptop,ELEC,online,Chennai,2026-02-28,4,Cash,0.4,Ste****,XXXXXX6333,successful,1000000.0
6734,1196,Ashley Ortiz,106,80000.0,sofa,Furniture,offline,Bangalore,2026-04-10,4,Cash,0.25,Ash****,XXXXXX7093,successful,320000.0
6735,1134,Jennifer Williams,108,15000.0,mixer grinder,home appliances,offline,Mumbai,2025-08-19,2,NetBanking,0.2,Jen****,XXXXXX4126,successful,30000.0
6736,1710,Dale Black,108,64281.60052049447,mixer grinder,Home Appliances,online,Chennai,2026-01-30,2,Card,0.15,Dal****,XXXXXX5080,successful,128563.20104098893
6737,1328,Toni Crawford,103,1300.0,shirt,Clothing,online,Hyderabad,2025-11-12,3,Cash,0.15,Ton****,XXXXXX1857,successful,3900.0
6738,1734,David Jackson,104,8000.0,shoes,Clothing,offline,Hyderabad,2026-01-23,5,Card,0.35,Dav****,XXXXXX0858,successful,40000.0
6739,1377,Steven Keith,103,1300.0,shirt,CLOTH,offline,Delhi,2025-05-06,4,Card,0.15,Ste****,XXXXXX3101,successful,5200.0
6740,1475,Jeremiah Jensen,107,50000.0,dining table,Furniture,offline,Delhi,2025-07-24,1,UPI,0.4,Jer****,XXXXXX5561,successful,50000.0
6741,1322,Heather Escobar,109,65000.0,refrigerator,home appliances,offline,Bangalore,2025-08-30,5,NetBanking,0.1,Hea****,XXXXXX8220,successful,325000.0
6742,1536,Michael Chavez,107,50000.0,dining table,FURN,offline,Chennai,2025-05-02,2,Card,0.1,Mic****,XXXXXX1985,successful,100000.0
6743,1350,Christine Nelson,110,45000.0,microwave,HOME,online,Hyderabad,2026-03-25,3,Card,0.4,Chr****,XXXXXX9567,successful,135000.0
6744,1943,Dana Adkins,101,250000.0,laptop,Electronics,offline,Delhi,2025-07-04,2,Card,0.4,Dan****,XXXXXX4410,successful,500000.0
6745,1652,Kelly Hamilton,108,15000.0,mixer grinder,Home Appliances,online,Mumbai,2026-04-11,2,Card,0.35,Kel****,XXXXXX8559,successful,30000.0
6746,1184,Oscar Tucker,104,8000.0,shoes,CLOTH,offline,Delhi,2025-08-07,5,UPI,0.05,Osc****,XXXXXX4909,successful,40000.0
6746,1184,Oscar Tucker,104,8000.0,shoes,CLOTH,offline,Delhi,2025-08-07,5,UPI,0.05,Osc****,XXXXXX4909,failed,40000.0
6747,1700,Jennifer Olson,105,45000.0,tv,ELEC,offline,Hyderabad,2025-08-13,3,Cash,0.15,Jen****,XXXXXX8481,successful,135000.0
6748,1544,Robert Moore,103,1300.0,shirt,CLOTH,online,Bangalore,2026-03-19,3,Card,0.4,Rob****,XXXXXX2187,successful,3900.0
6749,1509,Linda Martin,105,45000.0,tv,electronics,offline,Mumbai,2025-08-30,3,Card,0.1,Lin****,XXXXXX6288,successful,135000.0
6750,1500,John Torres,108,15000.0,mixer grinder,home appliances,offline,Mumbai,2025-04-11,3,Card,0.15,Joh****,XXXXXX9073,successful,45000.0
6751,1442,Donna Jackson,105,45000.0,tv,electronics,online,Bangalore,2025-09-20,4,NetBanking,0.4,Don****,XXXXXX5285,successful,180000.0
6752,1457,Carla Smith,103,1300.0,shirt,Clothing,online,Chennai,2025-06-12,4,UPI,0.15,Car****,XXXXXX5795,successful,5200.0
6753,1917,Bruce Dodson,110,45000.0,microwave,home appliances,online,Delhi,2025-10-30,1,UPI,0.3,Bru****,XXXXXX8610,successful,45000.0
6754,1428,James Mccoy,103,1300.0,shirt,clothing,offline,Bangalore,2025-12-26,4,NetBanking,0.2,Jam****,XXXXXX3377,successful,5200.0
6755,1678,Joshua Faulkner,106,80000.0,sofa,furniture,online,Chennai,2026-04-07,2,NetBanking,0.05,Jos****,XXXXXX2135,successful,160000.0
6756,1586,Kristen Lawrence,102,70000.0,phone,electronics,offline,Hyderabad,2025-07-11,3,Cash,0.4,Kri****,XXXXXX0247,successful,210000.0
6757,1213,David Davis,105,45000.0,tv,electronics,offline,Delhi,2025-04-28,2,UPI,0.2,Dav****,XXXXXX3849,successful,90000.0
6758,1607,Adrian Singleton,110,45000.0,microwave,home appliances,offline,Mumbai,2025-10-05,3,UPI,0.05,Adr****,XXXXXX6994,successful,135000.0
6759,1204,Andrew Hendricks,109,65000.0,refrigerator,home appliances,online,Mumbai,2025-08-24,2,UPI,0.35,And****,XXXXXX9579,successful,130000.0
6760,1313,Sandra Murphy,101,250000.0,laptop,ELEC,offline,Delhi,2026-04-11,1,NetBanking,0.1,San****,XXXXXX2200,successful,250000.0
6761,1427,Sarah Williams,103,1300.0,shirt,clothing,offline,Hyderabad,2026-03-18,2,NetBanking,0.05,Sar****,XXXXXX9338,successful,2600.0
6762,1405,Victoria Castaneda,109,65000.0,refrigerator,HOME,online,Hyderabad,2026-01-18,2,Cash,0.3,Vic****,XXXXXX8787,successful,130000.0
6763,1595,John Paul,105,45000.0,tv,ELEC,offline,Delhi,2025-08-28,3,Card,0.25,Joh****,XXXXXX1862,successful,135000.0
6764,1522,Colin Pope,110,45000.0,microwave,Home Appliances,offline,Mumbai,2025-11-20,2,Cash,0.25,Col****,XXXXXX9202,successful,90000.0
6765,1251,Edward Rangel,109,65000.0,refrigerator,HOME,online,Mumbai,2025-09-20,4,Card,0.4,Edw****,XXXXXX2839,successful,260000.0
6766,1218,Lindsey Gallegos,103,1300.0,shirt,CLOTH,offline,Hyderabad,2025-06-05,2,Cash,0.2,Lin****,XXXXXX7199,successful,2600.0
6767,1139,Eric Hunter,106,64281.60052049447,sofa,FURN,offline,Delhi,2025-11-04,2,Cash,0.1,Eri****,XXXXXX8292,successful,128563.20104098893
6768,1805,Joshua Thomas,105,64281.60052049447,tv,Electronics,online,Chennai,2025-09-16,5,Card,0.25,Jos****,XXXXXX7848,successful,321408.0026024723
6769,1832,Crystal Mays,103,1300.0,shirt,Clothing,online,Hyderabad,2025-11-13,2,NetBanking,0.1,Cry****,XXXXXX3499,successful,2600.0
6770,1742,Christopher Thompson,109,65000.0,refrigerator,home appliances,offline,Mumbai,2025-12-03,5,NetBanking,0.1,Chr****,XXXXXX0053,successful,325000.0
6772,1054,Ruth Gonzales,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-11-01,2,UPI,0.4,Rut****,XXXXXX5476,successful,30000.0
6773,1576,Christopher Shepherd,110,45000.0,microwave,Home Appliances,offline,Bangalore,2025-12-15,4,UPI,0.3,Chr****,XXXXXX1215,successful,180000.0
6774,1266,Janice Parker,109,65000.0,refrigerator,Home Appliances,offline,Mumbai,2025-10-30,1,Cash,0.35,Jan****,XXXXXX6891,successful,65000.0
6775,1561,Dustin Edwards,101,250000.0,laptop,Electronics,online,Delhi,2026-02-16,1,Cash,0.2,Dus****,XXXXXX5047,successful,250000.0
6776,1431,Michael White,109,65000.0,refrigerator,HOME,offline,Chennai,2026-03-18,1,NetBanking,0.15,Mic****,XXXXXX5190,successful,65000.0
6777,1472,Chad Barnes,104,8000.0,shoes,CLOTH,online,Chennai,2025-06-13,4,NetBanking,0.3,Cha****,XXXXXX7807,successful,32000.0
6778,1434,Ryan Vaughn,106,64281.60052049447,sofa,Furniture,online,Chennai,2025-11-30,4,UPI,0.3,Rya****,XXXXXX3850,successful,257126.40208197787
6779,1196,Ashley Ortiz,104,64281.60052049447,shoes,Clothing,online,Bangalore,2025-05-18,4,UPI,0.05,Ash****,XXXXXX7093,successful,257126.40208197787
6780,1600,William Schneider,101,250000.0,laptop,Electronics,offline,Chennai,2026-03-20,4,Cash,0.2,Wil****,XXXXXX9464,successful,1000000.0
6781,1583,Dorothy Alexander,110,45000.0,microwave,home appliances,offline,Chennai,2025-01-10,3,Cash,0.4,Dor****,XXXXXX6288,successful,135000.0
6782,1910,Shelby Barnett,106,80000.0,sofa,FURN,online,Hyderabad,2025-06-20,2,UPI,0.1,She****,XXXXXX4034,successful,160000.0
6783,1093,Anthony Wood,104,8000.0,shoes,clothing,online,Bangalore,2026-03-28,5,UPI,0.15,Ant****,XXXXXX3484,successful,40000.0
6784,1736,Michael Williams,105,64281.60052049447,tv,ELEC,offline,Mumbai,2026-02-03,4,Cash,0.3,Mic****,XXXXXX8816,successful,257126.40208197787
6785,1948,Jerry Campbell,105,45000.0,tv,electronics,online,Delhi,2026-11-03,2,NetBanking,0.2,Jer****,XXXXXX2367,successful,90000.0
6786,1433,Joseph Knapp,107,50000.0,dining table,FURN,online,Bangalore,2025-05-21,3,NetBanking,0.35,Jos****,XXXXXX1237,successful,150000.0
6787,1647,Nicholas Cook,108,15000.0,mixer grinder,HOME,online,Delhi,2025-04-24,1,NetBanking,0.35,Nic****,XXXXXX2157,successful,15000.0
6788,1959,Benjamin Davis,109,65000.0,refrigerator,Home Appliances,online,Hyderabad,2025-09-25,1,UPI,0.1,Ben****,XXXXXX2142,successful,65000.0
6789,1132,Sara Perez,110,45000.0,microwave,Home Appliances,offline,Chennai,2026-04-03,2,UPI,0.1,Sar****,XXXXXX8923,successful,90000.0
6790,1219,Sarah Walsh,101,250000.0,laptop,electronics,offline,Delhi,2025-06-12,2,Card,0.35,Sar****,XXXXXX4970,successful,500000.0
6791,1269,Nicholas Fuller,105,45000.0,tv,electronics,online,Hyderabad,2025-06-24,2,UPI,0.05,Nic****,XXXXXX1500,successful,90000.0
6792,1597,Monica Jones,106,64281.60052049447,sofa,furniture,offline,Hyderabad,2025-08-16,4,NetBanking,0.35,Mon****,XXXXXX4401,successful,257126.40208197787
6793,1124,Richard Hopkins,108,15000.0,mixer grinder,HOME,offline,Chennai,2026-03-09,4,Cash,0.3,Ric****,XXXXXX4595,successful,60000.0
6794,1548,Christina Porter,109,65000.0,refrigerator,HOME,offline,Hyderabad,2025-11-23,1,UPI,0.35,Chr****,XXXXXX3259,successful,65000.0
6795,1716,Susan Jones,102,70000.0,phone,ELEC,online,Bangalore,2026-03-22,1,UPI,0.15,Sus****,XXXXXX4914,successful,70000.0
6796,1241,Maureen Daniels,106,80000.0,sofa,furniture,online,Bangalore,2026-10-01,4,NetBanking,0.05,Mau****,XXXXXX8741,successful,320000.0
6796,1241,Maureen Daniels,106,80000.0,sofa,furniture,online,Bangalore,2026-10-01,4,NetBanking,0.05,Mau****,XXXXXX8741,failed,320000.0
6797,1694,Kristen Simmons,108,15000.0,mixer grinder,home appliances,online,Mumbai,2025-04-23,4,NetBanking,0.05,Kri****,XXXXXX0334,successful,60000.0
6798,1809,David Nelson,105,45000.0,tv,Electronics,offline,Delhi,2026-03-25,3,Card,0.25,Dav****,XXXXXX2653,successful,135000.0
6799,1865,Alicia Jackson,106,80000.0,sofa,Furniture,offline,Bangalore,2026-02-22,3,UPI,0.35,Ali****,XXXXXX8140,successful,240000.0
6800,1636,Natalie Robinson,109,65000.0,refrigerator,Home Appliances,offline,Hyderabad,2025-12-31,3,Card,0.15,Nat****,XXXXXX1680,successful,195000.0
6801,1142,Joseph Chavez,103,1300.0,shirt,CLOTH,online,Hyderabad,2025-08-10,1,UPI,0.3,Jos****,XXXXXX4291,successful,1300.0
6802,1916,Amber Foster,109,65000.0,refrigerator,HOME,offline,Chennai,2025-12-22,3,UPI,0.1,Amb****,XXXXXX1339,successful,195000.0
6803,1872,Jennifer Hogan,109,65000.0,refrigerator,HOME,offline,Bangalore,2026-08-04,3,NetBanking,0.3,Jen****,XXXXXX2164,successful,195000.0
6805,1168,Jessica Adams,105,45000.0,tv,Electronics,online,Mumbai,2026-03-03,5,Card,0.35,Jes****,XXXXXX0337,successful,225000.0
6805,1168,Jessica Adams,105,45000.0,tv,Electronics,online,Mumbai,2026-03-03,5,Card,0.35,Jes****,XXXXXX0337,failed,225000.0
6806,1139,Eric Hunter,104,8000.0,shoes,clothing,online,Delhi,2025-07-16,4,NetBanking,0.2,Eri****,XXXXXX8292,successful,32000.0
6807,1201,Kimberly Lawrence,110,45000.0,microwave,home appliances,offline,Mumbai,2025-05-29,1,Cash,0.15,Kim****,XXXXXX0407,successful,45000.0
6808,1996,Jeremy Conley,110,45000.0,microwave,HOME,online,Chennai,2025-07-05,3,NetBanking,0.35,Jer****,XXXXXX4487,successful,135000.0
6808,1996,Jeremy Conley,110,45000.0,microwave,HOME,online,Chennai,2025-07-05,3,NetBanking,0.35,Jer****,XXXXXX4487,failed,135000.0
6809,1419,Jessica Mays,107,50000.0,dining table,Furniture,offline,Bangalore,2026-03-28,5,Cash,0.3,Jes****,XXXXXX2345,successful,250000.0
6810,1660,Jamie Russo,106,80000.0,sofa,furniture,online,Delhi,2026-02-15,3,Cash,0.4,Jam****,XXXXXX7316,successful,240000.0
6811,1675,Karen Cain,106,80000.0,sofa,FURN,online,Bangalore,2025-08-07,1,Cash,0.1,Kar****,XXXXXX5731,successful,80000.0
6812,1232,Tracy Santana,101,250000.0,laptop,electronics,online,Delhi,2025-07-01,4,UPI,0.3,Tra****,XXXXXX0816,successful,1000000.0
6812,1232,Tracy Santana,101,250000.0,laptop,electronics,online,Delhi,2025-07-01,4,UPI,0.3,Tra****,XXXXXX0816,failed,1000000.0
6813,1797,Michael Sharp,103,1300.0,shirt,clothing,online,Mumbai,2025-11-02,4,Card,0.15,Mic****,XXXXXX3203,successful,5200.0
6814,1957,Curtis Fischer,107,50000.0,dining table,FURN,offline,Bangalore,2026-03-23,4,Card,0.25,Cur****,XXXXXX2797,successful,200000.0
6815,1829,Tamara Brown,101,250000.0,laptop,Electronics,offline,Hyderabad,2026-11-04,5,NetBanking,0.4,Tam****,XXXXXX0807,successful,1250000.0
6816,1889,Derek Peters,110,45000.0,microwave,home appliances,offline,Hyderabad,2025-04-05,3,UPI,0.3,Der****,XXXXXX0297,successful,135000.0
6817,1895,Teresa Anthony,108,15000.0,mixer grinder,HOME,offline,Bangalore,2026-05-04,1,NetBanking,0.4,Ter****,XXXXXX8425,successful,15000.0
6818,1232,Tracy Santana,101,250000.0,laptop,electronics,online,Delhi,2025-06-01,5,Cash,0.3,Tra****,XXXXXX0816,successful,1250000.0
6819,1162,Amy Luna,103,1300.0,shirt,clothing,offline,Mumbai,2026-03-16,1,UPI,0.35,Amy****,XXXXXX6303,successful,1300.0
6820,1661,Amanda Huff,109,65000.0,refrigerator,home appliances,offline,Chennai,2025-11-15,2,UPI,0.1,Ama****,XXXXXX6138,successful,130000.0
6821,1844,Jonathan Smith,108,15000.0,mixer grinder,home appliances,offline,Bangalore,2025-06-26,3,Card,0.15,Jon****,XXXXXX5570,successful,45000.0
6822,1473,Ashley Dawson,108,15000.0,mixer grinder,HOME,online,Delhi,2025-05-31,5,Card,0.1,Ash****,XXXXXX7209,successful,75000.0
